Product_name,Review,Rating,Cleaned_Review
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Though it is 7.5 kg machine, it starts vibrating badly with dryer if dry load is more than 3.5/4 kg. Warm give luke warm wash, hot gives medium temperature wash. Compared to Samsung the temperature setting is much on the lower side. Cloth often gets badly tangled which I have seen in Whirlpool semi automatic washing machine which I purchased 7 years back. Frankly speaking, being Whirlpool, I expected a better product. Till now my experience with Whirlpool has been very good...their refrigerat...",3,though 75 kg machine start vibrating badly dryer dry load 354 kg warm give luke warm wash hot give medium temperature wash compared samsung temperature setting much lower side cloth often get badly tangled seen whirlpool semi automatic washing machine purchased 7 year back frankly speaking whirlpool expected better product till experience whirlpool goodtheir refrigerat
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Overall good,4,overall good
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Easy to use, works fine .. Good one",5,easy use work fine good one
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),I've got it on 25th from FK same day demo and installation also complete from Whirlpool..Not yet checked but the design and quality of the produc is good so satisfied on this prod..Detailed explanation from service person and delivery person  too... I will upload my user experience after one month...,4,ive got 25th fk day demo installation also complete whirlpoolnot yet checked design quality produc good satisfied proddetailed explanation service person delivery person upload user experience one month
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Great machine. I switched to a this from a semi automatic one so it was really a impressive one. It’s lil bit noisy which I found to be ok as it is due to uneven weights of the clothes being washed at a time, when discussed with the installation guy.",5,great machine switched semi automatic one really impressive one ’ lil bit noisy found ok due uneven weight clothes washed time discussed installation guy
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Qulity super excellent,5,qulity super excellent
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Worst product  electric problem & Heavy vibrations too much sound .....I think reviews all not genuine,1,worst product electric problem heavy vibration much sound think review genuine
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Nice one,5,nice one
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Good,3,good
Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Very good product and service,4,good product service
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",it's just a awesome product performance is soooooooooo good delivery service also was good the machine is more then I expected I love you Flipkart ❤️💕,5,awesome product performance soooooooooo good delivery service also good machine expected love flipkart
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",For first time look like a midium quality plastic body. But after use feel good performance wise and look wise also. Thanks flip kart for timaly service.,4,first time look like midium quality plastic body use feel good performance wise look wise also thanks flip kart timaly service
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","giving this review after using it for ten days. this is pretty good at this price. it doesn't take much long to wash clothes. within half an hour , washing will be completed. not making much noise , vibrations. well deserved product. thanks Flipkart for such a nice product.",4,giving review using ten day pretty good price doesnt take much long wash clothes within half hour washing completed making much noise vibration well deserved product thanks flipkart nice product
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","After reading some negetive review I was in doubt ....But I order it with a risk, but after getting this I really surprised.Delivery boy is very helpful I give for delivery 5 star ..... Machine is new not used and no scratches. packaging is very good So if some one think to buy just buy ....No think it's very good product at this price One this is to improve in it that (so much vibration during drying process ) other wish product is awesome",4,reading negetive review doubt order risk getting really surpriseddelivery boy helpful give delivery 5 star machine new used scratch packaging good one think buy buy think good product price one improve much vibration drying process wish product awesome
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Super machin work good....,5,super machin work good
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","After 1 year of use decided to give feedback because of the performance. When they delivered I felt So sad bcs of quality & light weight but after using sometime my tension went away. When you see at this price I felt quality is good if you won’t use rough. At this price best semi automatic machine small & compact size, value for money(aprx 9k) for small family like 5~6 members enough, Working absolutely fine. Go for it … I also researched a lot( middle class families 😊)for the W. machine an...",5,1 year use decided give feedback performance delivered felt sad bcs quality light weight using sometime tension went away see price felt quality good ’ use rough price best semi automatic machine small compact size value moneyaprx 9k small family like 56 member enough working absolutely fine go … also researched lot middle class family w machine
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Washing machine is very Good overall.At 7.5Kg capacity Good enough even for big family of more than 4 members. Even at 3min drying is Good and cloths can be ready in few hours same day.It has some small inconveniences which can be improved by the maker.Drain pipe rear center position is not convenient.Power cable hanging provision to the machine is not proper.They should better provide a power on indicator.,5,washing machine good overallat 75kg capacity good enough even big family 4 member even 3min drying good cloth ready hour dayit small inconvenience improved makerdrain pipe rear center position convenientpower cable hanging provision machine properthey better provide power indicator
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",nice deal .. review on basis of usage from past few monthspros:- * value for money* compact as compare to other * spin works so well* rough and tough use* can wash a blanket alsocons* tyres timer and drain pipe quality is not good as expected but yes in this price this is the best one,5,nice deal review basis usage past monthspros value money compact compare spin work well rough tough use wash blanket alsocons tyre timer drain pipe quality good expected yes price best one
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",Good product. Writing the review after using it 6 months. Performance is good. Good capacity. Design is also ok. Overall a good experience. Good delivery time.,4,good product writing review using 6 month performance good good capacity design also ok overall good experience good delivery time
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)","machine is good and easy to understand , even my mom can operate this machine who is not to much mobile friendly . i got this on a superb price...also whirlpool is a brand i can trust . i like the washing and drying of cloths...it all happened around 20 minutes....also so many features given in a very cheap price like tyres to move the machine top lid as a holding bucket it is just been 7 days but i loved what i ordered.",4,machine good easy understand even mom operate machine much mobile friendly got superb pricealso whirlpool brand trust like washing drying clothsit happened around 20 minutesalso many feature given cheap price like tyre move machine top lid holding bucket 7 day loved ordered
